,confidence,price
2012-02-09,0.032,1351.949951171875
2012-02-10,-0.024,1342.6400146484375
2012-02-13,-0.008,1351.77001953125
2012-02-14,-0.032,1350.5
2012-02-15,0.008,1343.22998046875
2012-02-16,-0.008,1358.0400390625
2012-02-17,0.0,1361.22998046875
2012-02-21,-0.04,1362.2099609375
2012-02-22,0.032,1357.6600341796875
2012-02-23,-0.008,1363.4599609375
2012-02-24,0.032,1365.739990234375
2012-02-27,0.04,1367.5899658203125
2012-02-28,0.008,1372.1800537109375
2012-02-29,0.04,1365.6800537109375
2012-03-01,0.064,1374.0899658203125
2012-03-02,0.088,1369.6300048828125
2012-03-05,0.088,1364.3299560546875
2012-03-06,0.112,1343.3599853515625
2012-03-07,0.088,1352.6300048828125
2012-03-08,0.072,1365.9100341796875
2012-03-09,0.056,1370.8699951171875
2012-03-12,0.12,1371.0899658203125
2012-03-13,0.096,1395.949951171875
2012-03-14,0.072,1394.280029296875
2012-03-15,0.072,1402.5999755859375
2012-03-16,0.024,1404.1700439453125
2012-03-19,0.056,1409.75
2012-03-20,0.032,1405.52001953125
2012-03-21,0.016,1402.8900146484375
2012-03-22,0.048,1392.780029296875
2012-03-23,0.056,1397.1099853515625
2012-03-26,0.056,1416.510009765625
2012-03-27,0.048,1412.52001953125
2012-03-28,0.072,1405.5400390625
2012-03-29,0.096,1403.280029296875
2012-03-30,0.104,1408.469970703125
2012-04-02,0.072,1419.0400390625
2012-04-03,0.096,1413.3800048828125
2012-04-04,0.144,1398.9599609375
2012-04-05,0.176,1398.0799560546875
2012-04-09,0.136,1382.199951171875
2012-04-10,0.184,1358.5899658203125
2012-04-11,0.152,1368.7099609375
2012-04-12,0.152,1387.5699462890625
2012-04-13,0.088,1370.260009765625
2012-04-16,0.08,1369.5699462890625
2012-04-17,0.064,1390.780029296875
2012-04-18,0.064,1385.1400146484375
2012-04-19,0.104,1376.9200439453125
2012-04-20,0.096,1378.530029296875
2012-04-23,0.088,1366.93994140625
2012-04-24,0.096,1371.969970703125
2012-04-25,0.112,1390.68994140625
2012-04-26,0.104,1399.97998046875
2012-04-27,0.088,1403.3599853515625
2012-04-30,0.088,1397.9100341796875
2012-05-01,0.112,1405.8199462890625
2012-05-02,0.104,1402.31005859375
2012-05-03,0.104,1391.5699462890625
2012-05-04,0.112,1369.0999755859375
2012-05-07,0.12,1369.5799560546875
2012-05-08,0.096,1363.719970703125
2012-05-09,0.064,1354.5799560546875
2012-05-10,0.048,1357.989990234375
2012-05-11,0.04,1353.3900146484375
2012-05-14,0.032,1338.3499755859375
2012-05-15,0.04,1330.6600341796875
2012-05-16,0.024,1324.800048828125
2012-05-17,0.024,1304.8599853515625
2012-05-18,0.048,1295.219970703125
2012-05-21,0.04,1315.989990234375
2012-05-22,0.04,1316.6300048828125
2012-05-23,0.008,1318.8599853515625
2012-05-24,0.032,1320.6800537109375
2012-05-25,0.016,1317.8199462890625
2012-05-29,0.024,1332.4200439453125
2012-05-30,0.04,1313.3199462890625
2012-05-31,0.04,1310.3299560546875
2012-06-01,0.064,1278.0400390625
2012-06-04,0.048,1278.1800537109375
2012-06-05,0.056,1285.5
2012-06-06,0.024,1315.1300048828125
2012-06-07,0.024,1314.989990234375
2012-06-08,0.032,1325.6600341796875
2012-06-11,0.056,1308.9300537109375
2012-06-12,0.072,1324.1800537109375
2012-06-13,0.048,1314.8800048828125
2012-06-14,0.048,1329.0999755859375
2012-06-15,0.088,1342.8399658203125
2012-06-18,0.072,1344.780029296875
2012-06-19,0.08,1357.97998046875
2012-06-20,0.064,1355.68994140625
2012-06-21,0.072,1325.510009765625
2012-06-22,0.064,1335.02001953125
2012-06-25,0.08,1313.719970703125
2012-06-26,0.088,1319.989990234375
2012-06-27,0.048,1331.8499755859375
2012-06-28,0.08,1329.0400390625
2012-06-29,0.088,1362.1600341796875
2012-07-02,0.128,1365.510009765625
2012-07-03,0.136,1374.02001953125
2012-07-05,0.176,1367.5799560546875
2012-07-06,0.12,1354.6800537109375
2012-07-09,0.112,1352.4599609375
2012-07-10,0.192,1341.469970703125
2012-07-11,0.168,1341.449951171875
2012-07-12,0.176,1334.760009765625
2012-07-13,0.176,1356.780029296875
2012-07-16,0.176,1353.6400146484375
2012-07-17,0.168,1363.6700439453125
2012-07-18,0.224,1372.780029296875
2012-07-19,0.2,1376.510009765625
2012-07-20,0.184,1362.6600341796875
2012-07-23,0.16,1350.52001953125
2012-07-24,0.168,1338.31005859375
2012-07-25,0.208,1337.8900146484375
2012-07-26,0.208,1360.02001953125
2012-07-27,0.208,1385.969970703125
2012-07-30,0.176,1385.300048828125
2012-07-31,0.224,1379.3199462890625
2012-08-01,0.2,1375.3199462890625
2012-08-02,0.208,1365.0
2012-08-03,0.208,1390.989990234375
2012-08-06,0.224,1394.22998046875
2012-08-07,0.176,1401.3499755859375
2012-08-08,0.224,1402.219970703125
2012-08-09,0.2,1402.800048828125
2012-08-10,0.144,1405.8699951171875
2012-08-13,0.192,1404.1099853515625
2012-08-14,0.216,1403.9300537109375
2012-08-15,0.176,1405.530029296875
2012-08-16,0.208,1415.510009765625
2012-08-17,0.24,1418.1600341796875
2012-08-20,0.248,1418.1300048828125
2012-08-21,0.216,1413.1700439453125
2012-08-22,0.192,1413.489990234375
2012-08-23,0.224,1402.0799560546875
2012-08-24,0.168,1411.1300048828125
2012-08-27,0.2,1410.43994140625
2012-08-28,0.2,1409.300048828125
2012-08-29,0.192,1410.489990234375
2012-08-30,0.2,1399.47998046875
2012-08-31,0.216,1406.5799560546875
2012-09-04,0.184,1404.93994140625
2012-09-05,0.224,1403.43994140625
2012-09-06,0.136,1432.1199951171875
2012-09-07,0.104,1437.9200439453125
2012-09-10,0.104,1429.0799560546875
2012-09-11,0.064,1433.56005859375
2012-09-12,0.12,1436.56005859375
2012-09-13,0.128,1459.989990234375
2012-09-14,0.168,1465.77001953125
2012-09-17,0.136,1461.18994140625
2012-09-18,0.16,1459.3199462890625
2012-09-19,0.192,1461.050048828125
2012-09-20,0.128,1460.260009765625
2012-09-21,0.12,1460.1500244140625
2012-09-24,0.112,1456.8900146484375
2012-09-25,0.08,1441.5899658203125
2012-09-26,0.016,1433.3199462890625
2012-09-27,0.088,1447.1500244140625
2012-09-28,0.136,1440.6700439453125
2012-10-01,0.128,1444.489990234375
2012-10-02,0.056,1445.75
2012-10-03,0.072,1450.989990234375
2012-10-04,0.088,1461.4000244140625
2012-10-05,0.104,1460.9300537109375
2012-10-08,0.12,1455.8800048828125
2012-10-09,0.088,1441.47998046875
2012-10-10,0.08,1432.56005859375
2012-10-11,0.072,1432.8399658203125
2012-10-12,0.096,1428.5899658203125
2012-10-15,0.12,1440.1300048828125
2012-10-16,0.072,1454.9200439453125
2012-10-17,0.056,1460.9100341796875
2012-10-18,0.048,1457.3399658203125
2012-10-19,0.072,1433.18994140625
2012-10-22,0.104,1433.8199462890625
2012-10-23,0.064,1413.1099853515625
2012-10-24,0.032,1408.75
2012-10-25,0.088,1412.969970703125
2012-10-26,0.128,1411.93994140625
2012-10-31,0.072,1412.1600341796875
2012-11-01,0.096,1427.5899658203125
2012-11-02,0.048,1414.199951171875
2012-11-05,0.072,1417.260009765625
2012-11-06,0.088,1428.3900146484375
2012-11-07,0.096,1394.530029296875
2012-11-08,0.104,1377.510009765625
2012-11-09,0.08,1379.8499755859375
2012-11-12,0.112,1380.030029296875
2012-11-13,0.12,1374.530029296875
2012-11-14,0.12,1355.489990234375
2012-11-15,0.128,1353.3299560546875
2012-11-16,0.112,1359.8800048828125
2012-11-19,0.144,1386.8900146484375
2012-11-20,0.16,1387.81005859375
2012-11-21,0.12,1391.030029296875
2012-11-23,0.12,1409.1500244140625
2012-11-26,0.104,1406.2900390625
2012-11-27,0.184,1398.93994140625
2012-11-28,0.136,1409.9300537109375
2012-11-29,0.16,1415.949951171875
2012-11-30,0.16,1416.1800537109375
2012-12-03,0.144,1409.4599609375
2012-12-04,0.2,1407.050048828125
2012-12-05,0.184,1409.280029296875
2012-12-06,0.192,1413.93994140625
2012-12-07,0.12,1418.0699462890625
2012-12-10,0.144,1418.550048828125
2012-12-11,0.16,1427.8399658203125
2012-12-12,0.144,1428.47998046875
2012-12-13,0.168,1419.449951171875
2012-12-14,0.144,1413.5799560546875
2012-12-17,0.168,1430.3599853515625
2012-12-18,0.184,1446.7900390625
2012-12-19,0.216,1435.81005859375
2012-12-20,0.264,1443.68994140625
2012-12-21,0.336,1430.1500244140625
2012-12-24,0.36,1426.6600341796875
2012-12-26,0.344,1419.8299560546875
2012-12-27,0.304,1418.0999755859375
2012-12-28,0.32,1402.4300537109375
2012-12-31,0.376,1426.18994140625
2013-01-02,0.384,1462.4200439453125
2013-01-03,0.304,1459.3699951171875
2013-01-04,0.336,1466.469970703125
2013-01-07,0.304,1461.8900146484375
2013-01-08,0.288,1457.1500244140625
2013-01-09,0.328,1461.02001953125
2013-01-10,0.336,1472.1199951171875
2013-01-11,0.328,1472.050048828125
2013-01-14,0.312,1470.6800537109375
2013-01-15,0.264,1472.3399658203125
2013-01-16,0.336,1472.6300048828125
2013-01-17,0.344,1480.93994140625
2013-01-18,0.272,1485.97998046875
2013-01-22,0.32,1492.56005859375
2013-01-23,0.32,1494.81005859375
2013-01-24,0.352,1494.8199462890625
2013-01-25,0.28,1502.9599609375
2013-01-28,0.288,1500.1800537109375
2013-01-29,0.28,1507.8399658203125
2013-01-30,0.28,1501.9599609375
2013-01-31,0.24,1498.1099853515625
2013-02-01,0.264,1513.1700439453125
2013-02-04,0.224,1495.7099609375
2013-02-05,0.248,1511.2900390625
2013-02-06,0.288,1512.1199951171875
2013-02-07,0.272,1509.3900146484375
2013-02-08,0.336,1517.9300537109375
2013-02-11,0.24,1517.010009765625
2013-02-12,0.28,1519.4300537109375
2013-02-13,0.288,1520.3299560546875
2013-02-14,0.312,1521.3800048828125
2013-02-15,0.32,1519.7900390625
2013-02-19,0.296,1530.93994140625
2013-02-20,0.248,1511.949951171875
2013-02-21,0.28,1502.4200439453125
2013-02-22,0.272,1515.5999755859375
2013-02-25,0.296,1487.8499755859375
2013-02-26,0.256,1496.93994140625
2013-02-27,0.224,1515.989990234375
2013-02-28,0.264,1514.6800537109375
2013-03-01,0.264,1518.199951171875
2013-03-04,0.272,1525.199951171875
2013-03-05,0.272,1539.7900390625
2013-03-06,0.264,1541.4599609375
2013-03-07,0.272,1544.260009765625
2013-03-08,0.248,1551.1800537109375
2013-03-11,0.208,1556.219970703125
2013-03-12,0.224,1552.47998046875
2013-03-13,0.248,1554.52001953125
2013-03-14,0.184,1563.22998046875
2013-03-15,0.192,1560.699951171875
2013-03-18,0.184,1552.0999755859375
2013-03-19,0.192,1548.3399658203125
2013-03-20,0.24,1558.7099609375
2013-03-21,0.24,1545.800048828125
2013-03-22,0.256,1556.8900146484375
2013-03-25,0.272,1551.68994140625
2013-03-26,0.28,1563.77001953125
2013-03-27,0.28,1562.8499755859375
2013-03-28,0.264,1569.18994140625
2013-04-01,0.304,1562.1700439453125
2013-04-02,0.304,1570.25
2013-04-03,0.256,1553.68994140625
2013-04-04,0.208,1559.97998046875
2013-04-05,0.224,1553.280029296875
2013-04-08,0.224,1563.0699462890625
2013-04-09,0.248,1568.6099853515625
2013-04-10,0.224,1587.72998046875
2013-04-11,0.248,1593.3699951171875
2013-04-12,0.28,1588.8499755859375
2013-04-15,0.296,1552.3599853515625
2013-04-16,0.376,1574.5699462890625
2013-04-17,0.368,1552.010009765625
2013-04-18,0.32,1541.6099853515625
2013-04-19,0.336,1555.25
2013-04-22,0.288,1562.5
2013-04-23,0.336,1578.780029296875
2013-04-24,0.344,1578.7900390625
2013-04-25,0.312,1585.1600341796875
2013-04-26,0.28,1582.239990234375
2013-04-29,0.24,1593.6099853515625
2013-04-30,0.24,1597.5699462890625
2013-05-01,0.232,1582.699951171875
2013-05-02,0.272,1597.5899658203125
2013-05-03,0.232,1614.4200439453125
2013-05-06,0.248,1617.5
2013-05-07,0.248,1625.9599609375
2013-05-08,0.28,1632.68994140625
2013-05-09,0.304,1626.6700439453125
2013-05-10,0.288,1633.699951171875
2013-05-13,0.288,1633.77001953125
2013-05-14,0.248,1650.3399658203125
2013-05-15,0.272,1658.780029296875
2013-05-16,0.24,1650.469970703125
2013-05-17,0.232,1667.469970703125
2013-05-20,0.168,1666.2900390625
2013-05-21,0.184,1669.1600341796875
2013-05-22,0.216,1655.3499755859375
2013-05-23,0.24,1650.510009765625
2013-05-24,0.168,1649.5999755859375
2013-05-28,0.168,1660.06005859375
2013-05-29,0.152,1648.3599853515625
2013-05-30,0.12,1654.4100341796875
2013-05-31,0.104,1630.739990234375
2013-06-03,0.136,1640.4200439453125
2013-06-04,0.168,1631.3800048828125
2013-06-05,0.12,1608.9000244140625
2013-06-06,0.112,1622.56005859375
2013-06-07,0.128,1643.3800048828125
2013-06-10,0.12,1642.81005859375
2013-06-11,0.112,1626.1300048828125
2013-06-12,0.128,1612.52001953125
2013-06-13,0.152,1636.3599853515625
2013-06-14,0.176,1626.72998046875
2013-06-17,0.112,1639.0400390625
2013-06-18,0.144,1651.81005859375
2013-06-19,0.16,1628.9300537109375
2013-06-20,0.168,1588.18994140625
2013-06-21,0.112,1592.4300537109375
2013-06-24,0.096,1573.0899658203125
2013-06-25,0.08,1588.030029296875
2013-06-26,0.064,1603.260009765625
2013-06-27,0.08,1613.199951171875
2013-06-28,0.088,1606.280029296875
2013-07-01,0.112,1614.9599609375
2013-07-02,0.104,1614.0799560546875
2013-07-03,0.168,1615.4100341796875
2013-07-05,0.184,1631.8900146484375
2013-07-08,0.144,1640.4599609375
2013-07-09,0.16,1652.3199462890625
2013-07-10,0.12,1652.6199951171875
2013-07-11,0.136,1675.02001953125
2013-07-12,0.152,1680.18994140625
2013-07-15,0.144,1682.5
2013-07-16,0.152,1676.260009765625
2013-07-17,0.128,1680.9100341796875
2013-07-18,0.104,1689.3699951171875
2013-07-19,0.088,1692.0899658203125
2013-07-22,0.064,1695.530029296875
2013-07-23,0.08,1692.3900146484375
2013-07-24,0.048,1685.93994140625
2013-07-25,0.056,1690.25
2013-07-26,0.032,1691.6500244140625
2013-07-29,0.072,1685.3299560546875
2013-07-30,0.072,1685.9599609375
2013-07-31,0.056,1685.72998046875
2013-08-01,0.064,1706.8699951171875
2013-08-02,0.104,1709.6700439453125
2013-08-05,0.096,1707.1400146484375
2013-08-06,0.096,1697.3699951171875
2013-08-07,0.08,1690.9100341796875
2013-08-08,0.12,1697.47998046875
2013-08-09,0.096,1691.4200439453125
2013-08-12,0.128,1689.469970703125
2013-08-13,0.104,1694.1600341796875
2013-08-14,0.112,1685.3900146484375
2013-08-15,0.112,1661.3199462890625
2013-08-16,0.088,1655.8299560546875
2013-08-19,0.104,1646.06005859375
2013-08-20,0.112,1652.3499755859375
2013-08-21,0.104,1642.800048828125
2013-08-22,0.104,1656.9599609375
2013-08-23,0.104,1663.5
2013-08-26,0.088,1656.780029296875
2013-08-27,0.096,1630.47998046875
2013-08-28,0.12,1634.9599609375
2013-08-29,0.088,1638.1700439453125
2013-08-30,0.096,1632.969970703125
2013-09-03,0.072,1639.77001953125
2013-09-04,0.064,1653.0799560546875
2013-09-05,0.072,1655.0799560546875
2013-09-06,0.064,1655.1700439453125
2013-09-09,0.064,1671.7099609375
2013-09-10,0.08,1683.989990234375
2013-09-11,0.088,1689.1300048828125
2013-09-12,0.096,1683.4200439453125
2013-09-13,0.096,1687.989990234375
2013-09-16,0.08,1697.5999755859375
2013-09-17,0.104,1704.760009765625
2013-09-18,0.088,1725.52001953125
2013-09-19,0.112,1722.3399658203125
2013-09-20,0.112,1709.9100341796875
2013-09-23,0.104,1701.8399658203125
2013-09-24,0.112,1697.4200439453125
2013-09-25,0.112,1692.77001953125
2013-09-26,0.104,1698.6700439453125
2013-09-27,0.088,1691.75
2013-09-30,0.08,1681.550048828125
2013-10-01,0.056,1695.0
2013-10-02,0.064,1693.8699951171875
2013-10-03,0.056,1678.6600341796875
2013-10-04,0.032,1690.5
2013-10-07,0.024,1676.1199951171875
2013-10-08,0.032,1655.449951171875
2013-10-09,0.048,1656.4000244140625
2013-10-10,0.048,1692.56005859375
2013-10-11,0.072,1703.199951171875
2013-10-14,0.064,1710.1400146484375
2013-10-15,0.088,1698.06005859375
2013-10-16,0.048,1721.5400390625
2013-10-17,0.024,1733.1500244140625
2013-10-18,0.008,1744.5
2013-10-21,0.024,1744.6600341796875
2013-10-22,0.032,1754.6700439453125
2013-10-23,0.072,1746.3800048828125
2013-10-24,0.128,1752.0699462890625
2013-10-25,0.12,1759.77001953125
2013-10-28,0.144,1762.1099853515625
2013-10-29,0.192,1771.949951171875
2013-10-30,0.184,1763.31005859375
2013-10-31,0.176,1756.5400390625
2013-11-01,0.192,1761.6400146484375
2013-11-04,0.184,1767.9300537109375
2013-11-05,0.192,1762.969970703125
2013-11-06,0.168,1770.489990234375
2013-11-07,0.192,1747.1500244140625
2013-11-08,0.208,1770.6099853515625
2013-11-11,0.216,1771.8900146484375
2013-11-12,0.224,1767.68994140625
2013-11-13,0.216,1782.0
2013-11-14,0.224,1790.6199951171875
2013-11-15,0.264,1798.1800537109375
2013-11-18,0.264,1791.530029296875
2013-11-19,0.296,1787.8699951171875
2013-11-20,0.296,1781.3699951171875
2013-11-21,0.288,1795.8499755859375
2013-11-22,0.304,1804.760009765625
2013-11-25,0.28,1802.47998046875
2013-11-26,0.312,1802.75
2013-11-27,0.336,1807.22998046875
2013-11-29,0.344,1805.81005859375
2013-12-02,0.368,1800.9000244140625
2013-12-03,0.312,1795.1500244140625
2013-12-04,0.312,1792.81005859375
2013-12-05,0.296,1785.030029296875
2013-12-06,0.32,1805.0899658203125
2013-12-09,0.352,1808.3699951171875
2013-12-10,0.368,1802.6199951171875
2013-12-11,0.336,1782.219970703125
2013-12-12,0.296,1775.5
2013-12-13,0.296,1775.3199462890625
2013-12-16,0.304,1786.5400390625
2013-12-17,0.336,1781.0
2013-12-18,0.4,1810.6500244140625
2013-12-19,0.464,1809.5999755859375
2013-12-20,0.432,1818.3199462890625
2013-12-23,0.44,1827.989990234375
2013-12-24,0.416,1833.3199462890625
2013-12-26,0.416,1842.02001953125
2013-12-27,0.464,1841.4000244140625
2013-12-30,0.456,1841.0699462890625
2013-12-31,0.488,1848.3599853515625
2014-01-02,0.496,1831.97998046875
2014-01-03,0.488,1831.3699951171875
2014-01-06,0.464,1826.77001953125
2014-01-07,0.408,1837.8800048828125
2014-01-08,0.408,1837.489990234375
2014-01-09,0.448,1838.1300048828125
2014-01-10,0.44,1842.3699951171875
2014-01-13,0.392,1819.199951171875
2014-01-14,0.368,1838.8800048828125
2014-01-15,0.368,1848.3800048828125
2014-01-16,0.384,1845.8900146484375
2014-01-17,0.384,1838.699951171875
2014-01-21,0.376,1843.800048828125
2014-01-22,0.392,1844.8599853515625
2014-01-23,0.384,1828.4599609375
2014-01-24,0.4,1790.2900390625
2014-01-27,0.392,1781.56005859375
2014-01-28,0.416,1792.5
2014-01-29,0.384,1774.199951171875
2014-01-30,0.416,1794.18994140625
2014-01-31,0.44,1782.5899658203125
2014-02-03,0.496,1741.8900146484375
2014-02-04,0.584,1755.199951171875
2014-02-05,0.592,1751.6400146484375
2014-02-06,0.576,1773.4300537109375
2014-02-07,0.56,1797.02001953125
2014-02-10,0.584,1799.8399658203125
2014-02-11,0.608,1819.75
2014-02-12,0.584,1819.260009765625
2014-02-13,0.608,1829.8299560546875
2014-02-14,0.6,1838.6300048828125
2014-02-18,0.584,1840.760009765625
2014-02-19,0.584,1828.75
2014-02-20,0.56,1839.780029296875
2014-02-21,0.552,1836.25
2014-02-24,0.536,1847.6099853515625
2014-02-25,0.504,1845.1199951171875
2014-02-26,0.488,1845.1600341796875
2014-02-27,0.472,1854.2900390625
2014-02-28,0.496,1859.449951171875
2014-03-03,0.512,1845.72998046875
2014-03-04,0.512,1873.9100341796875
2014-03-05,0.504,1873.81005859375
2014-03-06,0.528,1877.030029296875
2014-03-07,0.512,1878.0400390625
2014-03-10,0.448,1877.1700439453125
2014-03-11,0.448,1867.6300048828125
2014-03-12,0.536,1868.199951171875
2014-03-13,0.512,1846.3399658203125
2014-03-14,0.576,1841.1300048828125
2014-03-17,0.552,1858.8299560546875
2014-03-18,0.592,1872.25
2014-03-19,0.728,1860.77001953125
2014-03-20,0.752,1872.010009765625
2014-03-21,0.712,1866.52001953125
2014-03-24,0.744,1857.43994140625
2014-03-25,0.728,1865.6199951171875
2014-03-26,0.64,1852.56005859375
2014-03-27,0.616,1849.0400390625
2014-03-28,0.624,1857.6199951171875
2014-03-31,0.632,1872.3399658203125
2014-04-01,0.608,1885.52001953125
2014-04-02,0.592,1890.9000244140625
2014-04-03,0.576,1888.77001953125
2014-04-04,0.576,1865.0899658203125
2014-04-07,0.576,1845.0400390625
2014-04-08,0.56,1851.9599609375
2014-04-09,0.6,1872.1800537109375
2014-04-10,0.576,1833.0799560546875
2014-04-11,0.56,1815.68994140625
2014-04-14,0.592,1830.6099853515625
2014-04-15,0.552,1842.97998046875
2014-04-16,0.528,1862.31005859375
2014-04-17,0.528,1864.8499755859375
2014-04-21,0.512,1871.8900146484375
2014-04-22,0.504,1879.550048828125
2014-04-23,0.512,1875.3900146484375
2014-04-24,0.568,1878.6099853515625
2014-04-25,0.528,1863.4000244140625
2014-04-28,0.552,1869.4300537109375
2014-04-29,0.504,1878.3299560546875
2014-04-30,0.496,1883.949951171875
2014-05-01,0.504,1883.6800537109375
2014-05-02,0.448,1881.1400146484375
2014-05-05,0.432,1884.6600341796875
2014-05-06,0.416,1867.719970703125
2014-05-07,0.36,1878.2099609375
2014-05-08,0.368,1875.6300048828125
2014-05-09,0.32,1878.47998046875
2014-05-12,0.272,1896.6500244140625
2014-05-13,0.192,1897.449951171875
2014-05-14,0.208,1888.530029296875
2014-05-15,0.216,1870.8499755859375
2014-05-16,0.248,1877.8599853515625
2014-05-19,0.256,1885.0799560546875
2014-05-20,0.304,1872.8299560546875
2014-05-21,0.28,1888.030029296875
2014-05-22,0.24,1892.489990234375
2014-05-23,0.248,1900.530029296875
2014-05-27,0.2,1911.9100341796875
2014-05-28,0.24,1909.780029296875
2014-05-29,0.168,1920.030029296875
2014-05-30,0.144,1923.5699462890625
2014-06-02,0.152,1924.969970703125
2014-06-03,0.216,1924.239990234375
2014-06-04,0.16,1927.8800048828125
2014-06-05,0.144,1940.4599609375
2014-06-06,0.128,1949.43994140625
2014-06-09,0.136,1951.27001953125
2014-06-10,0.128,1950.7900390625
2014-06-11,0.096,1943.8900146484375
2014-06-12,0.136,1930.1099853515625
2014-06-13,0.128,1936.1600341796875
2014-06-16,0.12,1937.780029296875
2014-06-17,0.128,1941.989990234375
2014-06-18,0.096,1956.97998046875
2014-06-19,0.12,1959.47998046875
2014-06-20,0.096,1962.8699951171875
2014-06-23,0.112,1962.6099853515625
2014-06-24,0.112,1949.97998046875
2014-06-25,0.112,1959.530029296875
2014-06-26,0.112,1957.219970703125
2014-06-27,0.104,1960.9599609375
2014-06-30,0.112,1960.22998046875
2014-07-01,0.128,1973.3199462890625
2014-07-02,0.128,1974.6199951171875
2014-07-03,0.12,1985.43994140625
2014-07-07,0.112,1977.6500244140625
2014-07-08,0.128,1963.7099609375
2014-07-09,0.2,1972.8299560546875
2014-07-10,0.208,1964.6800537109375
2014-07-11,0.152,1967.5699462890625
2014-07-14,0.208,1977.0999755859375
2014-07-15,0.208,1973.280029296875
2014-07-16,0.184,1981.5699462890625
2014-07-17,0.192,1958.1199951171875
2014-07-18,0.2,1978.219970703125
2014-07-21,0.248,1973.6300048828125
2014-07-22,0.248,1983.530029296875
2014-07-23,0.24,1987.010009765625
2014-07-24,0.2,1987.97998046875
2014-07-25,0.24,1978.3399658203125
2014-07-28,0.272,1978.9100341796875
2014-07-29,0.256,1969.949951171875
2014-07-30,0.28,1970.0699462890625
2014-07-31,0.272,1930.6700439453125
2014-08-01,0.328,1925.1500244140625
2014-08-04,0.344,1938.989990234375
2014-08-05,0.36,1920.2099609375
2014-08-06,0.352,1920.239990234375
2014-08-07,0.32,1909.5699462890625
2014-08-08,0.288,1931.5899658203125
2014-08-11,0.256,1936.9200439453125
2014-08-12,0.224,1933.75
2014-08-13,0.216,1946.719970703125
2014-08-14,0.16,1955.1800537109375
2014-08-15,0.168,1955.06005859375
2014-08-18,0.176,1971.739990234375
2014-08-19,0.192,1981.5999755859375
2014-08-20,0.16,1986.510009765625
2014-08-21,0.168,1992.3699951171875
2014-08-22,0.16,1988.4000244140625
2014-08-25,0.192,1997.9200439453125
2014-08-26,0.184,2000.02001953125
2014-08-27,0.168,2000.1199951171875
2014-08-28,0.216,1996.739990234375
2014-08-29,0.232,2003.3699951171875
2014-09-02,0.256,2002.280029296875
2014-09-03,0.224,2000.719970703125
2014-09-04,0.296,1997.6500244140625
2014-09-05,0.328,2007.7099609375
2014-09-08,0.32,2001.5400390625
2014-09-09,0.32,1988.43994140625
2014-09-10,0.296,1995.68994140625
2014-09-11,0.32,1997.449951171875
2014-09-12,0.352,1985.5400390625
2014-09-15,0.296,1984.1300048828125
2014-09-16,0.368,1998.97998046875
2014-09-17,0.416,2001.5699462890625
2014-09-18,0.424,2011.3599853515625
2014-09-19,0.448,2010.4000244140625
2014-09-22,0.44,1994.2900390625
2014-09-23,0.432,1982.77001953125
2014-09-24,0.416,1998.300048828125
2014-09-25,0.384,1965.989990234375
2014-09-26,0.344,1982.8499755859375
2014-09-29,0.352,1977.800048828125
2014-09-30,0.304,1972.2900390625
2014-10-01,0.296,1946.1600341796875
2014-10-02,0.28,1946.1700439453125
2014-10-03,0.28,1967.9000244140625
2014-10-06,0.264,1964.8199462890625
2014-10-07,0.264,1935.0999755859375
2014-10-08,0.248,1968.8900146484375
2014-10-09,0.288,1928.2099609375
2014-10-10,0.272,1906.1300048828125
2014-10-13,0.24,1874.739990234375
2014-10-14,0.256,1877.699951171875
2014-10-15,0.192,1862.489990234375
2014-10-16,0.128,1862.760009765625
2014-10-17,0.112,1886.760009765625
2014-10-20,0.096,1904.010009765625
2014-10-21,0.08,1941.280029296875
2014-10-22,0.056,1927.1099853515625
2014-10-23,0.064,1950.8199462890625
2014-10-24,0.056,1964.5799560546875
2014-10-27,0.056,1961.6300048828125
2014-10-28,0.048,1985.050048828125
2014-10-29,0.048,1982.300048828125
2014-10-30,0.048,1994.6500244140625
2014-10-31,0.04,2018.050048828125
2014-11-03,0.04,2017.81005859375
2014-11-04,0.064,2012.0999755859375
2014-11-05,0.048,2023.5699462890625
2014-11-06,0.08,2031.2099609375
2014-11-07,0.056,2031.9200439453125
2014-11-10,0.056,2038.260009765625
2014-11-11,0.064,2039.6800537109375
2014-11-12,0.096,2038.25
2014-11-13,0.072,2039.3299560546875
2014-11-14,0.072,2039.8199462890625
2014-11-17,0.08,2041.3199462890625
2014-11-18,0.072,2051.800048828125
2014-11-19,0.088,2048.719970703125
2014-11-20,0.088,2052.75
2014-11-21,0.08,2063.5
2014-11-24,0.112,2069.409912109375
2014-11-25,0.112,2067.030029296875
2014-11-26,0.12,2072.830078125
2014-11-28,0.128,2067.56005859375
2014-12-01,0.136,2053.43994140625
2014-12-02,0.152,2066.550048828125
2014-12-03,0.144,2074.330078125
2014-12-04,0.2,2071.919921875
2014-12-05,0.168,2075.3701171875
2014-12-08,0.168,2060.31005859375
2014-12-09,0.184,2059.820068359375
2014-12-10,0.184,2026.1400146484375
2014-12-11,0.152,2035.3299560546875
2014-12-12,0.184,2002.3299560546875
2014-12-15,0.128,1989.6300048828125
2014-12-16,0.168,1972.739990234375
2014-12-17,0.128,2012.8900146484375
2014-12-18,0.128,2061.22998046875
2014-12-19,0.216,2070.64990234375
2014-12-22,0.208,2078.5400390625
